message;severity;node;stamp;topics;location
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.966643126";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.965962190";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.952472898";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.950436666";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.936777366";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.936780166";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.918325642";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.918328932";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.904628575";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.903570752";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.886474559";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.885980068";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.870438523";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.870439405";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.855522342";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.854827404";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.838295659";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.837985503";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.822272397";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.822064222";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.808108030";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.807484075";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.790833929";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.789801603";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.774596781";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.774489469";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.773603128";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.758294070";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.758125033";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.758031237";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.743763531";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.743742121";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.743565034";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.726486093";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.726485367";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.726180982";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.709960495";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.709582336";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.709353136";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.694455680";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.694300875";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.693788694";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.680158268";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.679655025";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.679389197";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.662856495";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.662663513";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.662190406";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.646375259";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.646409444";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.645496302";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.630366931";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.630140145";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.629887823";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.614595566";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.614199363";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.613941210";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.599527289";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.599520878";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.599209093";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.582222551";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.581872744";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.581452186";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.566935504";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.566469470";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.566145978";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.550452129";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.550366964";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.550057955";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.534113536";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.534119021";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.534116822";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.526499072";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.526482181";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.526480713";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.502701372";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.502429141";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.502289424";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.486470796";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.485810599";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.485816250";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.470534122";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.469802641";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.469785017";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.454331479";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.454204821";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.454031817";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.437983122";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.437884478";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.437839142";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.422480136";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.422528621";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
